,delay_orig_date,size,billet_size,cobble,hot_out,delay_from,delay_to,delay_minutes,total_delay_hm,area,device,agency,reason,description,delay_event_date,delay_start_time,delay_end_time,relation_status,related_df2_rows,sr,section,last_occurrence_date,date_capa,datetime_from,datetime_to,capa_delay_minutes,equipment,problem_description,restart_steps,one_year,two_year,three_year,four_year,five_year,corrective_action,preventive_action,responsibility,target_date,status,actual_action_taken,capa_event_date,capa_start_time,capa_end_time,capa_orig_date
165,2024-11-10 00:00:00,8 mm,140X140,1,,2024-10-11 18:33:27,2024-10-11 19:39:57,66.5,01:07,GROUP SHEAR,DIVIDE SHEAR L1,Operation,COBBLE AT DIVIDE SHEAR,UNDERSHOOT AT LINE 1B,2024-11-10,2024-11-10 18:33:27,2024-11-10 19:39:57,related,[579],1132,8 mm,,,18:33:00,19:39:00,67,DIVIDE SHEAR L1,UNDERSHOOT AT LINE 1B,"1) COBBLE REMOVED 
2) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
3)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
4)PINCH ROLL_4A RINGS CHANGED WITH NEW RING(MORE ROLL DIAMETER)",COBBLE DETECTION AT LINE_01 DIVIDE SHEAR ,IMPROPER  CUTTING FROM DIVIDE SHEAR ,LOOPING BETWEEN PR4 AND TAIL BRAKER,SPEED DIFFERENCE BETWEEN UPSTREAM AND DOWNSTREAM EQUIPMENT,,"1) CVAH_01 DIVERTER SWITCH PIPE CHANGED, ALIGNMENT DONE 
2) CVAH_01 EXIT TROUGHS  CHANGED ALIGNMENT DONE 
3) TAIL BRAKER ENTRY EXIT TRUFFF CHANGED FROM LINE_1 TO LINE_2  
4)PINCH ROLL_5A BYPASSED 
5)DIVIDE SHEAR LEAD SPEED INCREASED 0.5
6) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
7)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
8)PINCH ROLL_4A RINGS CHANGED","1. BLADE OVERLAP TO BE MAINTAINED 0.2MM  FOR 8MM ROLLING
2. PINCH ROLL TO BE USED OF MAXIMUM DIAMETER 
3. ALL ENTRY /EXIT TROUGHS ,FUNNELS OF PINCH ROLL TO BE IN OK CONDITION
4. CVAH-1 TO BE RESET WITH 1MM TEMPLATE",,,DONE ,,2024-11-10,2024-11-10 18:33:00,2024-11-10 19:39:00,2024-11-10 00:00:00
166,2024-11-10 00:00:00,8 mm,140X140,1,,2024-10-11 19:51:35,2024-10-11 20:27:48,36.21666666666666,00:36,GROUP SHEAR,DIVIDE SHEAR L1,Operation,COBBLE AT DIVIDE SHEAR,UNDERSHOOT AT LINE 1A,2024-11-10,2024-11-10 19:51:35,2024-11-10 20:27:48,related,[580],1133,8 mm,,,19:51:00,20:27:00,36,DIVIDE SHEAR L1,UNDERSHOOT AT LINE 1A,"1) COBBLE REMOVED 
2) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
3)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
4)PINCH ROLL_4A RINGS CHANGED WITH NEW RING(MORE ROLL DIAMETER)",COBBLE DETECTION AT LINE_01 DIVIDE SHEAR ,IMPROPER  CUTTING FROM DIVIDE SHEAR ,LOOPING BETWEEN PR4 AND TAIL BRAKER,SPEED DIFFERENCE BETWEEN UPSTREAM AND DOWNSTREAM EQUIPMENT,,"1) CVAH_01 DIVERTER SWITCH PIPE CHANGED, ALIGNMENT DONE 
2) CVAH_01 EXIT TROUGHS  CHANGED ALIGNMENT DONE 
3) TAIL BRAKER ENTRY EXIT TRUFFF CHANGED FROM LINE_1 TO LINE_2  
4)PINCH ROLL_5A BYPASSED 
5)DIVIDE SHEAR LEAD SPEED INCREASED 0.5
6) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
7)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
8)PINCH ROLL_4A RINGS CHANGED","1. BLADE OVERLAP TO BE MAINTAINED 0.2MM  FOR 8MM ROLLING
2. PINCH ROLL TO BE USED OF MAXIMUM DIAMETER 
3. ALL ENTRY /EXIT TROUGHS ,FUNNELS OF PINCH ROLL TO BE IN OK CONDITION
4. CVAH-1 TO BE RESET WITH 1MM TEMPLATE",,,DONE ,,2024-11-10,2024-11-10 19:51:00,2024-11-10 20:27:00,2024-11-10 00:00:00
167,2024-11-10 00:00:00,8 mm,140X140,1,,2024-10-11 20:53:28,2024-10-11 21:51:14,57.76666666666666,00:58,GROUP SHEAR,DIVIDE SHEAR L1,Operation,COBBLE AT DIVIDE SHEAR,UNDERSHOOT AT LINE 1B,2024-11-10,2024-11-10 20:53:28,2024-11-10 21:51:14,related,[581],1134,8 mm,,,20:53:00,21:51:00,58,DIVIDE SHEAR L1,UNDERSHOOT AT LINE 1B,"1) COBBLE REMOVED 
2) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
3)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
4)PINCH ROLL_4A RINGS CHANGED WITH NEW RING(MORE ROLL DIAMETER)",COBBLE DETECTION AT LINE_01 DIVIDE SHEAR ,IMPROPER  CUTTING FROM DIVIDE SHEAR ,LOOPING BETWEEN PR4 AND TAIL BRAKER,SPEED DIFFERENCE BETWEEN UPSTREAM AND DOWNSTREAM EQUIPMENT,,"1) CVAH_01 DIVERTER SWITCH PIPE CHANGED, ALIGNMENT DONE 
2) CVAH_01 EXIT TROUGHS  CHANGED ALIGNMENT DONE 
3) TAIL BRAKER ENTRY EXIT TRUFFF CHANGED FROM LINE_1 TO LINE_2  
4)PINCH ROLL_5A BYPASSED 
5)DIVIDE SHEAR LEAD SPEED INCREASED 0.5
6) PR_2A,3A,4A PULL DECREASED BY 1% & TAIL BRAKER PULL INCREASED 1% 
7)DIVIDING SHEAR BLADES CHANGED & OVERLAP INCREASED FROM 0.2 TO 0.4
8)PINCH ROLL_4A RINGS CHANGED","1. BLADE OVERLAP TO BE MAINTAINED 0.2MM  FOR 8MM ROLLING
2. PINCH ROLL TO BE USED OF MAXIMUM DIAMETER 
3. ALL ENTRY /EXIT TROUGHS ,FUNNELS OF PINCH ROLL TO BE IN OK CONDITION
4. CVAH-1 TO BE RESET WITH 1MM TEMPLATE",,,DONE ,,2024-11-10,2024-11-10 20:53:00,2024-11-10 21:51:00,2024-11-10 00:00:00
168,2024-11-11 00:00:00,8 mm,140X140,1,1.0,2024-11-11 05:31:47,2024-11-11 05:48:34,16.783333333333335,00:17,PINCH ROLLS,PINCH ROLL 2_2,OPERATION,MATERIAL BROKEN,MATERIAL BROKEN AT LINE 2.MATERILA ACCUMULATED AT BCV2,2024-11-11,2024-11-11 05:31:47,2024-11-11 05:48:34,related,[582],1135,8 mm,,,05:31:00,05:48:00,17,PINCH ROLL 2_2,MATERIAL BROKEN AT LINE 2.MATERIL  ACCUMULATED AT BGV2,COBBLE REMOVED AND MILL STARTED,COBBLE AT BGV AND SH-1 CHOPPING,HEAD BROKEN FROM PINCH ROLL-2,SLIPPAGE IN PINCH ROLL DUE TO FLUTTERING,DURING RAMP UP IN SPEED,,"1. SPEED DECREASED
2. PINCH ROLL PARTING CHECKED
3. WATER BOX -1 COOLER -1/9 CLOSED 
4.PRESSURE INCREASED OF WATER BOX
5. CLOSING PRESSURE DECREASED 0.2 BAR","1. PINCHROLL AXIAL /RADIAL PLAY TO BE CHECKED DURING CENTRAL LINE ROLLING
2. PNEUMATIC VALVE TO BE REPLACED BY CHECKING RESPONSE TIME
3. CYLINDER TO BE CHECKED DURING CENTRAL LINE ROLLING
4. WATER BOX COOLER AND STRIPPER ID TO BE PROPERLY CHECKED DURING CENTRAL LINE ROLLING
5.ENTRY/EXIT FUNNEL ID TO BE CROSSS CHECKED THROUGHLY
6.ALL THESE POINTS TO BE INCORPORATED IN CHECKLIST FOR OPERATION AND MECHANICAL",,,DONE ,,2024-11-11,2024-11-11 05:31:00,2024-11-11 05:48:00,2024-11-11 00:00:00
169,2024-11-11 00:00:00,8 mm,140X140,1,1.0,2024-11-11 09:37:37,2024-11-11 10:01:51,24.23333333333333,00:24,BGV,BGV1,SMS SOHAR STEEL,BILLET QUALITY NOT OK,COBBLE IN BGV 1 AFTER STAND 22 DUE TO BAD METAL. HEAT NO - 1404925- (1C+1H),2024-11-11,2024-11-11 09:37:37,2024-11-11 10:01:51,related,[583],1136,8 mm,,,09:37:00,10:01:00,24,BGV1,COBBLE IN BGV 1 AFTER STAND 22 DUE TO BAD METAL. HEAT NO - 1404925- (1C+1H),COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,"1. COBBLE REMOVED, CHIPS CLEANED AND MILL STARTED","1. BILLET QUALITY TO BE CHECKED BY QUALITY DEPARTMENT
2. MAIL TO B SENT TO SMS SOHAR STEEL FOR CHECKING OF BILLET QUALITY",,,PENDING,,2024-11-11,2024-11-11 09:37:00,2024-11-11 10:01:00,2024-11-11 00:00:00
170,2024-11-11 00:00:00,8 mm,140X140,1,1.0,2024-11-11 10:35:33,2024-11-11 10:59:05,23.53333333333333,00:24,BGV,BGV1,SMS SOHAR STEEL,BILLET QUALITY NOT OK,COBBLE IN BGV 1 STAND 20 RE GUIDE DUE TO CHIPS JAMMED IN INSERT. HEAT NO - 1404925- (1C+1H),2024-11-11,2024-11-11 10:35:33,2024-11-11 10:59:05,related,[584],1137,8 mm,,,10:35:00,10:59:00,24,BGV1,COBBLE IN BGV 1 STAND 20 RE GUIDE DUE TO CHIPS JAMMED IN INSERT. HEAT NO - 1404925- (1C+1H),COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,"1. COBBLE REMOVED, CHIPS CLEANED AND MILL STARTED","1. BILLET QUALITY TO BE CHECKED BY QUALITY DEPARTMENT
2. MAIL TO B SENT TO SMS SOHAR STEEL FOR CHECKING OF BILLET QUALITY",,,PENDING,,2024-11-11,2024-11-11 10:35:00,2024-11-11 10:59:00,2024-11-11 00:00:00
171,2024-11-11 00:00:00,8 mm,140X140,1,1.0,2024-11-11 12:24:43,2024-11-11 12:43:13,18.5,00:19,BGV,BGV2,OPERATION,MATERIAL BROKEN,COBBLE DUE TO METAL BROKEN IN LINE 2. (1C+1H),2024-11-11,2024-11-11 12:24:43,2024-11-11 12:43:13,related,[585],1138,8 mm,,,12:24:00,12:43:00,19,BGV2,COBBLE DUE TO METAL BROKEN IN LINE 2. (1C+1H),COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,"1. COBBLE REMOVED, CHIPS CLEANED AND MILL STARTED","1. BILLET QUALITY TO BE CHECKED BY QUALITY DEPARTMENT
2. MAIL TO B SENT TO SMS SOHAR STEEL FOR CHECKING OF BILLET QUALITY",,,PENDING,,2024-11-11,2024-11-11 12:24:00,2024-11-11 12:43:00,2024-11-11 00:00:00
172,2024-11-11 00:00:00,8 mm,140X140,1,1.0,2024-11-11 15:26:13,2024-11-11 15:52:59,26.766666666666666,00:27,BGV,BGV2,SMS SOHAR STEEL,BILLET QUALITY NOT OK,HEAD COBBLE IN BGV 2 DUE TO CHIPS JAMMED. (1C+1H) ( HEAT NO -1404939),2024-11-11,2024-11-11 15:26:13,2024-11-11 15:52:59,related,[586],1139,8 mm,,,15:26:00,15:52:00,27,BGV2,HEAD COBBLE IN BGV 2 DUE TO CHIPS JAMMED. (1C+1H) ( HEAT NO -1404939),COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,COBBLE DUE TO CHIPS ACCUMULATION IN BGV DUE TO BAD BILLET,"1. COBBLE REMOVED, CHIPS CLEANED AND MILL STARTED","1. BILLET QUALITY TO BE CHECKED BY QUALITY DEPARTMENT
2. MAIL TO B SENT TO SMS SOHAR STEEL FOR CHECKING OF BILLET QUALITY",,,PENDING,,2024-11-11,2024-11-11 15:26:00,2024-11-11 15:52:00,2024-11-11 00:00:00
173,2024-12-01 00:00:00,8 mm,140X140,1,1.0,2024-01-12 06:59:00,2024-01-12 07:16:00,17.016666666666666,00:17,BGV,BGV 1,OPERATION,MATERIAL BROKEN,METAL BROKEN IN LINE 1 AT 96% SPEED. (1C+1H),2024-12-01,2024-12-01 06:59:00,2024-12-01 07:16:00,related,[601],1162,8 mm,,,06:59:00,07:16:00,17,BGV 1,METAL BROKEN IN LINE 1 AT 96% SPEED. (1C+1H),COBBLE REMOVED AND MILL STARTED,COBBLE AT BGV AND SH-1 CHOPPING,HEAD BROKEN FROM PINCH ROLL-2,SLIPPAGE IN PINCH ROLL DUE TO FLUTTERING,DURING RAMP UP IN SPEED,,"1. SPEED DECREASED
2. PINCH ROLL PARTING CHECKED
3. WATER BOX -1 COOLER -1/9 CLOSED 
4.PRESSURE INCREASED OF WATER BOX
5. CLOSING PRESSURE DECREASED 0.2 BAR","1. PINCHROLL AXIAL /RADIAL PLAY TO BE CHECKED DURING CENTRAL LINE ROLLING
2. PNEUMATIC VALVE TO BE REPLACED BY CHECKING RESPONSE TIME
3. CYLINDER TO BE CHECKED DURING CENTRAL LINE ROLLING
4. WATER BOX COOLER AND STRIPPER ID TO BE PROPERLY CHECKED DURING CENTRAL LINE ROLLING
5.ENTRY/EXIT FUNNEL ID TO BE CROSSS CHECKED THROUGHLY
6.ALL THESE POINTS TO BE INCORPORATED IN CHECKLIST FOR OPERATION AND MECHANICAL",,,DONE ,,2024-12-01,2024-12-01 06:59:00,2024-12-01 07:16:00,2024-12-01 00:00:00
174,2024-12-01 00:00:00,8 mm,140X140,1,1.0,2024-01-12 08:57:09,2024-01-12 09:11:51,14.7,00:15,BGV,BGV2,OPERATION,MATERIAL BROKEN,METAL BROKEN IN LINE 2 AT 96% SPEED. (1C+1H),2024-12-01,2024-12-01 08:57:09,2024-12-01 09:11:51,related,[602],1163,8 mm,,,08:57:00,09:11:00,15,BGV 2 ,METAL BROKEN IN LINE 2 AT 96% SPEED. (1C+1H),COBBLE REMOVED AND MILL STARTED,COBBLE AT BGV AND SH-1 CHOPPING,HEAD BROKEN FROM PINCH ROLL-2,SLIPPAGE IN PINCH ROLL DUE TO FLUTTERING,DURING RAMP UP IN SPEED,,"1. SPEED DECREASED
2. PINCH ROLL PARTING CHECKED
3. WATER BOX -1 COOLER -1/9 CLOSED 
4.PRESSURE INCREASED OF WATER BOX
5. CLOSING PRESSURE DECREASED 0.2 BAR","1. PINCHROLL AXIAL /RADIAL PLAY TO BE CHECKED DURING CENTRAL LINE ROLLING
2. PNEUMATIC VALVE TO BE REPLACED BY CHECKING RESPONSE TIME
3. CYLINDER TO BE CHECKED DURING CENTRAL LINE ROLLING
4. WATER BOX COOLER AND STRIPPER ID TO BE PROPERLY CHECKED DURING CENTRAL LINE ROLLING
5.ENTRY/EXIT FUNNEL ID TO BE CROSSS CHECKED THROUGHLY
6.ALL THESE POINTS TO BE INCORPORATED IN CHECKLIST FOR OPERATION AND MECHANICAL",,,DONE ,,2024-12-01,2024-12-01 08:57:00,2024-12-01 09:11:00,2024-12-01 00:00:00
175,2024-12-01 00:00:00,8 mm,140X140,1,1.0,2024-01-12 17:05:38,2024-01-12 17:30:50,25.2,00:25,GROUP SHEAR,PINCH ROLL 4 A,OPERATION,BYPASS PIPE WELDING BROKEN,COBBLE DUE TO BAR KNOCKED AT  PINCH ROLL 4 _1 ENTRY BYPASS PIPE DUE TO WELDING BROKEN. (1C+1H ),2024-12-01,2024-12-01 17:05:38,2024-12-01 17:30:50,related,[603],1164,8 mm,,,17:05:00,17:30:00,25,PINCH ROLL 4 A,COBBLE DUE TO BAR KNOCKED AT PINCH ROLL 4 _1 ENTRY BYPASS PIPE DUE TO WELDING BROKEN. (1C+1H ),"COBBLE REMOVED, BYPASS PIPE REPLACED AND MILL STARTED",SH-1 CHOPPING ACTIVE,COBBLE DETECTION FROM  GROUP SHEAR AREA CVAH-1 ,PR4_1 ENTRY PIPE WELDING BROKEN,WELDING BROKEN,IMPROPER WELDING IN PIPE,"1. COBBLE REMOVED, 
2.BYPASS PIPE REPLACED AND MILL STARTED
3. PR4_ PARTING CHECKING DONE","1 . WELDING IN PIPE TO BE MODIFIED BY MAKING A GROOVE IN FUNNEL AND AFTERWARDS  PIPE TO BE WELDING TIO BE DONE
2. ALSO WELDING TO BE DONE IN EXIT SIDE OF PIPE WITH FLANGE",,,DONE ,,2024-12-01,2024-12-01 17:05:00,2024-12-01 17:30:00,2024-12-01 00:00:00
176,2024-12-02 00:00:00,8 mm,140X140,1,1.0,2024-02-12 04:06:00,2024-02-12 04:22:00,16.0,00:16,BGV,BGV 1,OPERATION,MATERIAL BROKEN,MATERIAL BROKEN IN LINE 1,2024-12-02,2024-12-02 04:06:00,2024-12-02 04:22:00,related,[604],1166,8 mm,,,04:06:00,04:22:00,16,BGV 1,MATERIAL BROKEN IN LINE 1,COBBLE REMOVED AND MILL STARTED,COBBLE AT BGV AND SH-1 CHOPPING,HEAD BROKEN FROM PINCH ROLL-2,SLIPPAGE IN PINCH ROLL DUE TO FLUTTERING,DURING RAMP UP IN SPEED,,"1. SPEED DECREASED
2. PINCH ROLL PARTING CHECKED
3. WATER BOX -1 COOLER -1/9 CLOSED 
4.PRESSURE INCREASED OF WATER BOX
5. CLOSING PRESSURE DECREASED 0.2 BAR","1. PINCHROLL AXIAL /RADIAL PLAY TO BE CHECKED DURING CENTRAL LINE ROLLING
2. PNEUMATIC VALVE TO BE REPLACED BY CHECKING RESPONSE TIME
3. CYLINDER TO BE CHECKED DURING CENTRAL LINE ROLLING
4. WATER BOX COOLER AND STRIPPER ID TO BE PROPERLY CHECKED DURING CENTRAL LINE ROLLING
5.ENTRY/EXIT FUNNEL ID TO BE CROSSS CHECKED THROUGHLY
6.ALL THESE POINTS TO BE INCORPORATED IN CHECKLIST FOR OPERATION AND MECHANICAL",,,DONE ,,2024-12-02,2024-12-02 04:06:00,2024-12-02 04:22:00,2024-12-02 00:00:00
177,2024-12-02 00:00:00,8 mm,140X140,1,1.0,2024-02-12 13:22:04,2024-02-12 13:44:07,22.05,00:22,PINCH ROLLS,PINCH ROLL 2_1,MECHANICAL,Gear Box Bearing/Gear Teeth damage, COBBLE AT LINE 1 BGV DUE TO MATERIAL BREAK AT PINCH ROLL2,2024-12-02,2024-12-02 13:22:04,2024-12-02 13:44:07,related,[605],1167,8 mm,,,13:22:00,13:44:00,22,PINCH ROLL 2_1,COBBLE AT LINE 1 BGV DUE TO MATERIAL BREAK AT PINCH ROLL2,COBBLE REMOVED AND MILL STARTED,COBBLE AT BGV AND SH-1 CHOPPING,HEAD BROKEN FROM PINCH ROLL-2,SLIPPAGE IN PINCH ROLL DUE TO FLUTTERING,DURING RAMP UP IN SPEED,,"1. SPEED DECREASED
2. PINCH ROLL PARTING CHECKED
3. WATER BOX -1 COOLER -1/9 CLOSED 
4.PRESSURE INCREASED OF WATER BOX
5. CLOSING PRESSURE DECREASED 0.2 BAR","1. PINCHROLL AXIAL /RADIAL PLAY TO BE CHECKED DURING CENTRAL LINE ROLLING
2. PNEUMATIC VALVE TO BE REPLACED BY CHECKING RESPONSE TIME
3. CYLINDER TO BE CHECKED DURING CENTRAL LINE ROLLING
4. WATER BOX COOLER AND STRIPPER ID TO BE PROPERLY CHECKED DURING CENTRAL LINE ROLLING
5.ENTRY/EXIT FUNNEL ID TO BE CROSSS CHECKED THROUGHLY
6.ALL THESE POINTS TO BE INCORPORATED IN CHECKLIST FOR OPERATION AND MECHANICAL",,,DONE ,,2024-12-02,2024-12-02 13:22:00,2024-12-02 13:44:00,2024-12-02 00:00:00
178,2024-12-04 00:00:00,20 mm,165X165,1,1.0,2024-04-12 10:02:12,2024-04-12 10:16:06,13.9,00:14,MILL STANDS,STAND 8,ELECTRICAL,HMD Malfunction,"COBBLE AT STAND10 ENTRY DUE TO HMD 8 FLIKERED ,SHEAR1 TAKEN CUT AT TAIL END..""""ELEC NOT ACCEPTED- STAND-8 EXIT COVER FOUND MISING. FLICKERING CAN BE DUE TO WATER/FUMES INFRONT OF HMD.",2024-12-04,2024-12-04 10:02:12,2024-12-04 10:16:06,related,[606],1169,20 mm,,,10:02:00,10:16:00,14,STAND 8,"COBBLE AT STAND10 ENTRY DUE TO HMD 8 FLIKERED ,SHEAR1 TAKEN CUT AT TAIL END..""""ELEC NOT ACCEPTED- STAND-8 EXIT COVER FOUND MISING. FLICKERING CAN BE DUE TO WATER/FUMES INFRONT OF HMD.","1.COBBLE REMOVED AND MILL STARTED
2. HMD ALLIGNMENT CHECKED WITH RADIANT BAR
3. HMD GLASS CLEANED , AIR BLOWERING DONE",COBBLE AT SHEAR-1 AND SH-1 CHOPPING ACTIVE,SHEAR-1 TAKEN  MULTIPLE CUTS IN TAIL,HMD-8 FLICKERED IN TAIL/HEAD OF NEXT BILLET,WATER SPRINKLES FOUND ON HMD GLASS,WATER LEAKAGE FROM STAND-8 DELIVERY,"1.COBBLE REMOVED AND MILL STARTED
2. HMD ALLIGNMENT CHECKED WITH RADIANT BAR
3. HMD GLASS CLEANED , AIR BLOWERING DONE",1. PROTECTION COVER TO BE FIXED IN STAND-8 EXIT TO PREVENT WATER SPLASHING OVER HMD -8 ,,,DONE ,,2024-12-04,2024-12-04 10:02:00,2024-12-04 10:16:00,2024-12-04 00:00:00
179,2024-12-04 00:00:00,20 mm,165X165,1,1.0,2024-04-12 10:24:36,2024-04-12 10:44:03,19.45,00:19,GROUP SHEAR,PINCH ROLL 4 B,MECHANICAL,Play In Bottom Hub,UNDERSHOOT AT LINE 2A DUE TO  PINCH ROLL 4B SLIPAGE....dELAY NOT ACCEPTED AS PINCH ROLL PARTING FOUND OPEN AND ITS LOCKING DISPLACED,2024-12-04,2024-12-04 10:24:36,2024-12-04 10:44:03,related,[607],1170,20 mm,,,10:24:00,10:44:00,19,PINCH ROLL 4 B,UNDERSHOOT AT LINE 2A DUE TO PINCH ROLL 4B SLIPAGE....DELAY NOT ACCEPTED AS PINCH ROLL PARTING FOUND OPEN AND ITS LOCKING DISPLACED,"1.COBBLE REMOVED 
2.PARTING DONE MILL STARTED ",UNDERSHOOT IN LINE_2B ,PINCH ROLL_4B TORQUE NOT TAKEN IN PREVIOUS BILLET ,PR _03 LINE_02 WENT IN TORQUE LIMIT OPEN CONDITION AS HMD 21 NOT PRESENT,SMALL PIECE CUT BY SHEAR_01 DUE TO HMD_08 FLICKER AT PREVIOUS METAL,,"1.PINCH ROLL PARTING DONE
2.REBAR CENTER CHECKED 
3.ENTRY FUNNEL CHANGED 
4.ENTRY FUNNEL GRINDING DONE SHIMNS PROVIDED FOR ALIGNMENT","1. PROTECTION COVER TO BE FIXED IN STAND-8 EXIT TO PREVENT WATER SPLASHING OVER HMD -8 
2.HMD FLICKERING ALARM TO BE GENERATED  FOR ALL HMD",,,PENDING,,2024-12-04,2024-12-04 10:24:00,2024-12-04 10:44:00,2024-12-04 00:00:00
180,2024-12-05 00:00:00,16 mm,165X165,1,1.0,2024-05-12 08:41:46,2024-05-12 08:56:57,15.183333333333332,00:15,BGV,BGV2,OPERATION,LOOPING IN BETWEEN STAND, COBBLE AT BGV 2 DUE TO TAIL BROKEN BETWEEN STAND 19-20 (1C+1H),2024-12-05,2024-12-05 08:41:46,2024-12-05 08:56:57,related,[592],1172,16 mm,,,08:41:00,08:56:00,15,BGV2,COBBLE AT BGV 2 DUE TO TAIL BROKEN BETWEEN STAND 19-20 (1C+1H),COBBLE REMOVED MILL STARTED & STOCK ADJUSTED ,COBBLE  ,TAIL BROKEN BETWEEN STAND_19 & 20 ,STOCK FOUND AT HGHER SIDE ,,,1.STOCK ADJUSTED #19 & 20 ,"1. AFTER ONE BILLET ROLLING STAND_14 STOCK SHOULD BE ENSURED BOTH LINE 
2. MILL ROLLER HAS TO ENSURE THE STOCK SIZE AFTER ANY SECTION CHANGE, RING CHANGE ETC",,,DONE ,,2024-12-05,2024-12-05 08:41:00,2024-12-05 08:56:00,2024-12-05 00:00:00
181,2024-12-05 00:00:00,16 mm,165X165,1,2.0,2024-05-12 19:42:45,2024-05-12 20:22:52,40.11666666666667,00:40,MILL STANDS,STAND 14,SMS,CHIPS ACCUMULATION,HEAD COBBLE IN STD.14 ENTRY DUE TO CHIPS. TROUGH CHANGED BETWEEN STD.13&14. JUMBLED COBBLE MATERIAL REMOVED FROM STD.13&14. (2H),2024-12-05,2024-12-05 19:42:45,2024-12-05 20:22:52,related,[608],1173,16 mm,,,19:42:00,20:22:00,40,STAND 14,HEAD COBBLE IN STD.14 ENTRY DUE TO CHIPS. TROUGH CHANGED BETWEEN STD.13&14. JUMBLED COBBLE MATERIAL REMOVED FROM STD.13&14. (2H),COBBLE REMOVED AND MILL STARTED,"COBBLE DUE TO BAD BILLET , CHIPS ACCUMULATION","COBBLE DUE TO BAD BILLET , CHIPS ACCUMULATION","COBBLE DUE TO BAD BILLET , CHIPS ACCUMULATION","COBBLE DUE TO BAD BILLET , CHIPS ACCUMULATION","COBBLE DUE TO BAD BILLET , CHIPS ACCUMULATION",COBBLE REMOVED AND MILL STARTED,"BILLET QUALITY TO BE CHECKED , MAIL TO BE SENT TO SMS TEAM ",,,DONE ,,2024-12-05,2024-12-05 19:42:00,2024-12-05 20:22:00,2024-12-05 00:00:00
